Valor_Total_Declarado,Idade_Posse,Municipio,Partido,UF_Nascimento,Genero,Grau_Instrucao,Estado_Civil,Declar_Racial,Reeleicao,Declar_Bens,Situacao
-0.3510563293864116,0.8047635153039713,4,2,1,0,5,0,3,0,1,0
-0.21246267253221904,0.519962336829389,4,2,1,0,2,0,3,0,1,1
-0.42192689559467456,1.5642333245695241,4,2,1,0,3,0,4,0,1,0
0.026349968678664897,0.04529370603841849,2,2,1,0,6,1,3,0,1,0
4.89375142517279,0.2351611583548067,0,1,1,0,7,2,1,0,1,1
-0.29376786437883007,1.0895646937785535,0,2,1,0,7,0,3,0,1,0
-0.2703409446942133,-1.5685796386508812,4,1,1,0,7,0,1,0,1,0
0.2650675241567111,0.04529370603841849,0,2,1,0,6,1,1,0,1,0
-0.11117569624872904,0.519962336829389,1,2,1,0,1,1,3,0,1,0
-0.18352353645122188,1.0895646937785535,4,1,1,0,7,1,1,1,1,0
-0.3552152966574807,0.8047635153039713,4,1,1,0,4,1,3,0,1,0
-0.1850118348782446,1.7541007768859123,2,2,2,0,3,1,3,0,1,1
-0.4253720308424123,-0.04964002011977561,1,2,1,0,6,0,3,0,1,0
-0.15596245446931986,-1.5685796386508812,4,1,1,0,7,0,3,0,1,0
0.39525918516872094,0.9946309676203594,0,1,1,0,7,1,3,0,1,0
0.29583809413540574,0.42502861067119485,4,2,1,0,2,1,4,0,1,0
-0.30979463355130604,0.2351611583548067,4,2,1,0,7,0,3,0,1,0
-0.29376786437883007,-1.9483145432836575,4,1,1,0,5,1,3,0,0,0
-0.16367955742425241,1.3743658722531358,0,1,1,0,5,1,3,0,1,0
-0.13214967963695645,0.519962336829389,1,1,1,0,1,0,1,0,1,1
2.0461679958846535,0.9946309676203594,1,1,1,0,7,1,3,0,1,1
0.29751105181170734,1.2794321460949418,4,1,2,0,3,1,1,0,1,0
-0.3213289463607321,0.8047635153039713,4,2,1,0,3,1,3,0,1,0
0.2471183695159975,0.8996972414621653,0,1,1,0,5,2,3,0,1,0
-0.35853640703629985,-0.2395074724361638,1,1,1,0,7,0,1,0,1,0
0.731504385347926,1.5642333245695241,4,2,2,0,7,1,3,1,1,0
-0.3695608398290607,0.7098297891457772,1,2,1,0,3,1,3,0,0,0
-0.3501302770318197,-0.6192423770689403,4,2,1,0,5,1,1,0,1,0
-0.10566347985234863,-0.3344411985943579,1,2,1,0,5,0,3,0,1,1
-0.3781323363254322,0.04529370603841849,4,1,1,0,3,1,3,0,1,0
-0.29376786437883007,2.1338356815186885,4,1,2,0,7,1,3,0,0,0
-0.41773761113342545,0.2351611583548067,4,1,2,0,1,0,1,0,1,0
-0.007132611767048832,-0.6192423770689403,1,1,1,0,7,0,1,0,1,1
0.25001228312409723,1.659167050727718,4,2,1,0,5,1,3,0,1,1
0.01905041611575811,1.5642333245695241,4,1,2,0,3,1,3,1,1,1
-0.36267056933358516,1.0895646937785535,2,2,1,0,5,1,3,0,1,0
-0.29376786437883007,-0.5243086509107461,1,1,1,0,2,1,3,0,1,0
-0.36267056933358516,-1.283778460176299,1,1,1,0,7,0,3,0,1,0
-0.2401615599240306,-0.1445737462779697,4,1,2,0,5,0,3,0,1,0
-0.33786559554987333,0.14022743219661257,1,2,1,0,5,2,3,0,1,0
-0.21633500455067625,0.3300948845130008,2,1,2,0,2,2,3,0,1,0
-0.28687759388335454,0.14022743219661257,1,2,1,0,5,1,4,0,1,0
-0.4109024628019137,0.8047635153039713,4,2,1,0,3,1,3,0,1,0
-0.2118742434319054,0.04529370603841849,4,2,1,0,5,1,3,0,1,0
0.11964836534970055,0.519962336829389,4,2,1,0,2,0,3,0,1,1
0.29383440347532147,-0.3344411985943579,1,1,1,0,3,0,3,1,1,0
0.11470252918804826,-0.04964002011977561,1,2,1,0,2,0,4,0,1,0
-0.37645111032453615,1.46929959841133,1,1,2,0,5,1,3,0,1,0
0.3741611769115748,0.9946309676203594,1,1,2,0,7,1,3,1,1,0
-0.37645111032453615,1.2794321460949418,4,1,1,0,3,1,4,0,0,0
-0.04282421293361197,-1.0939110078599108,4,2,1,0,5,0,1,0,1,1
-0.36267056933358516,1.2794321460949418,1,2,1,0,5,0,1,0,1,0
-0.22107551065156342,0.3300948845130008,1,1,2,0,5,1,3,1,1,0
-0.15596245446931986,0.519962336829389,0,1,2,0,5,0,4,0,1,0
-0.19179186104579252,2.8933054907842415,2,2,2,0,4,1,3,0,1,0
-0.2807769483866605,2.7983717646260473,4,2,2,0,1,1,1,0,1,0
-0.14355996757746392,0.614896062987583,4,2,1,0,4,1,3,0,1,0
-0.2664617224052606,0.8047635153039713,4,2,1,0,2,0,3,0,1,0
-0.4067683005046284,1.46929959841133,1,1,1,0,5,1,3,0,1,0
0.7693016531779064,-0.1445737462779697,0,1,1,0,3,1,3,0,1,0
-0.28963370208154476,-0.9989772817017166,0,1,1,0,5,0,4,0,1,0
-0.33579851440123065,1.7541007768859123,4,2,1,0,4,0,3,0,1,0
-0.36267056933358516,-0.04964002011977561,4,2,1,0,5,0,1,0,1,0
0.8086754148972516,0.519962336829389,1,1,2,0,5,1,3,0,1,0
0.03813508733412615,-0.7141761032271343,1,1,1,0,5,0,3,0,1,0
-0.3783941666042603,0.2351611583548067,4,1,1,0,3,0,3,0,1,0
0.9740419067886639,0.8996972414621653,1,2,1,0,3,1,3,1,0,0
0.8668210295544705,-0.2395074724361638,1,1,1,0,5,1,3,1,0,1
-0.29376786437883007,1.0895646937785535,4,1,1,0,4,0,3,0,0,0
-0.4218648831602153,0.3300948845130008,1,1,1,0,7,0,3,0,1,0
-0.34967965334141565,1.0895646937785535,4,2,2,0,1,1,3,0,0,0
-0.37645111032453615,1.3743658722531358,1,2,1,0,1,0,4,0,0,0
-0.30874042216549835,-0.5243086509107461,1,1,1,0,3,0,4,0,1,0
0.32635648021396585,1.8490345030441064,1,1,1,0,5,1,3,0,1,1
2.184910482581548,1.2794321460949418,4,2,2,0,5,0,3,0,1,0
0.32635648021396585,0.04529370603841849,0,1,1,0,5,0,5,0,1,0
-0.36267056933358516,0.8996972414621653,4,2,1,0,5,0,1,0,1,0
-0.354916258917977,0.2351611583548067,1,2,1,0,5,0,3,0,1,0
-0.06432185687949557,-1.1888447340181048,1,1,1,0,5,0,3,1,1,0
-0.3585501875772908,0.14022743219661257,4,1,1,0,5,0,3,0,1,0
-0.29714409692161303,0.04529370603841849,4,1,1,0,5,0,3,0,0,0
-0.34967965334141565,1.9439682292023004,0,2,1,0,5,1,1,0,1,0
0.5039752511004326,0.9946309676203594,0,1,1,0,7,1,3,1,1,1
-0.3902316513154872,1.1844984199367476,4,1,1,0,3,0,1,0,1,0
-0.36267056933358516,-0.7141761032271343,0,1,1,0,4,0,5,0,1,0
-0.4040121923064382,-0.7141761032271343,4,1,1,0,1,0,3,0,1,0
-0.4000296159600534,-0.3344411985943579,0,1,1,0,5,1,4,0,1,0
-0.2807769483866605,0.2351611583548067,4,2,1,0,7,1,3,0,1,0
-0.25648185461961387,1.5642333245695241,4,2,1,0,2,1,4,0,1,0
-0.2841214856851643,2.9882392169424357,1,1,2,0,1,1,3,0,1,0
-0.1418677171437751,-1.0939110078599108,4,1,1,0,2,1,3,0,1,0
-0.4205488414955794,0.3300948845130008,4,1,2,0,5,0,3,0,1,0
-0.2930788373292825,0.04529370603841849,1,2,1,0,7,0,3,0,1,0
0.06452620138589647,1.46929959841133,4,1,2,0,5,2,3,0,0,1
1.1868961429348934,2.1338356815186885,1,1,1,0,4,1,1,0,1,0
-0.08705974951456474,0.3300948845130008,4,2,1,0,2,0,3,0,1,0
-0.01812259320733227,-0.9989772817017166,1,1,1,0,5,1,3,0,1,0
0.13617123399785078,0.42502861067119485,1,1,2,0,7,1,3,0,0,0
-0.37645111032453615,-0.6192423770689403,0,2,1,0,5,1,3,0,1,0
-0.36267056933358516,0.3300948845130008,1,2,2,0,7,1,3,0,1,0
-0.22486515942407495,0.519962336829389,1,2,1,0,5,1,1,0,0,0
-0.266206782396928,0.8996972414621653,4,2,2,0,5,2,3,0,1,0
-0.23400854837157095,-0.429374924752552,2,2,1,0,2,0,1,0,1,1
-0.2669964073957095,2.9882392169424357,0,2,1,0,4,0,1,0,1,0
-0.22486515942407495,0.14022743219661257,1,1,2,0,4,1,4,0,1,0
-0.38190131428645735,0.9946309676203594,4,2,1,0,5,2,3,0,1,0
-0.3682379078939294,1.5642333245695241,2,1,2,0,5,1,3,0,1,0
-0.020899372217008914,-1.7584470909672694,0,1,1,0,7,0,3,0,1,0
-0.004528089519759076,0.42502861067119485,1,1,2,1,5,1,1,0,1,0
-0.3984999759100578,-0.8091098293853284,2,1,1,1,5,0,3,0,1,0
-0.23072188934522914,-0.6192423770689403,2,2,1,0,7,1,3,0,1,0
0.1540997178270781,-0.429374924752552,1,1,2,0,5,1,3,0,1,0
-0.306170351270686,-0.9040435555435224,4,0,1,0,5,0,3,0,1,0
0.07375916384983366,-0.9989772817017166,4,1,1,0,3,0,3,0,1,0
-0.4040121923064382,-0.6192423770689403,2,1,1,0,5,0,3,0,1,1
0.1148251760028677,-0.429374924752552,1,1,1,0,5,1,3,0,1,0
-0.39437959415376345,0.14022743219661257,4,1,1,0,2,0,3,0,1,0
-0.37645111032453615,-0.6192423770689403,2,2,1,0,5,0,3,0,1,0
-0.1973040774421729,-1.1888447340181048,1,1,1,0,5,0,4,0,1,0
-0.2689766711361092,0.14022743219661257,1,1,1,0,5,1,3,0,1,0
-0.4109024628019137,-0.5243086509107461,4,1,1,0,5,1,3,0,1,0
-0.22486515942407495,-0.6192423770689403,4,1,1,0,7,0,3,0,1,0
-0.07971609922048696,0.42502861067119485,1,0,2,0,5,1,1,0,1,0
-0.11214033411809561,0.14022743219661257,1,1,1,1,5,0,3,0,0,0
-0.37645111032453615,-1.0939110078599108,4,2,1,1,5,0,3,0,1,0
2.081997402461126,-0.5243086509107461,1,1,1,0,4,1,3,0,1,1
0.04361285237802918,-0.2395074724361638,4,0,2,0,2,0,1,0,1,0
-0.27612877191041274,0.42502861067119485,4,1,1,0,2,0,1,0,1,0
0.10945489917869411,-0.04964002011977561,1,1,2,0,5,1,3,0,1,0
-0.26346445473972874,1.659167050727718,4,2,2,0,2,1,3,0,1,1
-0.37645111032453615,-1.0939110078599108,4,1,1,0,7,0,3,0,0,0
-0.29376786437883007,-0.1445737462779697,1,2,1,0,5,1,4,0,1,0
-0.14564082926709754,-0.2395074724361638,4,2,1,1,5,0,3,0,1,0
-0.29376786437883007,0.2351611583548067,1,1,2,1,3,2,3,0,1,0
-0.3351094873516831,-1.1888447340181048,2,2,2,1,2,0,3,0,1,0
-0.08843780361365985,-1.5685796386508812,1,1,1,1,5,0,3,0,1,0
0.16442134302930037,-0.5243086509107461,1,1,1,1,1,1,3,0,1,0
-0.40952440870281864,1.3743658722531358,1,1,2,0,5,1,1,0,1,0
0.2946612359347785,1.46929959841133,4,2,2,0,1,1,3,0,1,0
-0.08705974951456474,0.14022743219661257,4,1,1,1,7,1,3,0,1,0
-0.13391358888379823,0.3300948845130008,4,2,1,1,7,1,1,0,1,0
-0.17787351464493198,-1.3787121863344929,1,2,1,1,5,0,4,0,1,0
-0.36680473163087046,-0.6192423770689403,4,1,1,1,4,0,3,0,1,0
-0.2593165119014525,-1.1888447340181048,4,1,1,0,5,0,3,0,0,0
0.9464808248067619,-0.5243086509107461,4,1,1,0,5,0,3,0,0,0
0.11964836534970055,0.519962336829389,4,1,2,0,4,1,3,0,1,1
0.7811143329153496,-0.6192423770689403,4,1,1,0,7,0,3,0,1,1
0.11964836534970055,-1.3787121863344929,4,1,1,0,5,1,3,0,1,0
0.11964836534970055,-0.7141761032271343,1,2,1,0,7,1,3,0,0,0
-0.018157044559809647,0.519962336829389,0,1,1,1,5,0,5,0,1,0
-0.18421256350076945,-0.8091098293853284,1,1,1,1,6,4,3,0,0,0
-0.28687759388335454,-1.0939110078599108,2,2,1,0,3,0,1,0,1,0
0.05763593089042096,0.14022743219661257,4,2,1,0,4,0,3,0,1,0
-0.29376786437883007,1.0895646937785535,4,2,1,0,5,1,3,0,1,0
-0.0905048847623025,-0.6192423770689403,1,1,1,0,5,1,3,0,1,0
0.17118758865585737,0.9946309676203594,0,1,1,0,7,1,3,0,0,1
0.0042225540094948215,0.42502861067119485,1,1,2,0,3,0,3,0,1,0
-0.15596245446931986,-1.0939110078599108,4,2,1,1,6,0,3,0,1,0
-0.266206782396928,-1.5685796386508812,4,1,1,1,5,0,3,0,1,0
-0.3902316513154872,-0.7141761032271343,4,1,1,1,3,0,3,0,0,0
0.422820267150623,0.04529370603841849,1,2,1,1,7,1,4,0,1,0
-0.22762126762226514,-0.3344411985943579,4,2,1,1,6,0,3,0,1,0
-0.032130513124634,-1.283778460176299,1,2,1,1,7,0,1,0,1,0
-0.4160012629685656,0.42502861067119485,4,2,1,1,5,0,3,0,1,1
0.0004466857779742295,-1.8533808171254635,4,1,1,1,5,0,3,0,1,0
-0.04330653186829526,0.2351611583548067,1,2,2,0,5,0,3,0,1,0
-0.40766403566904025,0.42502861067119485,1,1,1,0,7,0,1,0,1,0
-0.22486515942407495,-0.04964002011977561,1,1,1,0,7,1,1,0,1,0
-0.394503619022682,-0.8091098293853284,4,2,1,0,4,0,1,0,1,0
2.1859398889935724,0.42502861067119485,1,2,1,0,5,1,1,1,1,0
-0.40113205923932943,-0.9989772817017166,1,1,1,0,5,0,1,0,1,0
-0.1587392334789965,0.42502861067119485,1,2,1,1,3,0,3,0,0,0
-0.36267056933358516,-0.5243086509107461,4,1,1,0,5,1,3,0,1,1
0.0004466857779742295,-0.5243086509107461,4,1,2,1,5,0,1,0,1,0
0.2987953982320638,0.2351611583548067,4,2,1,0,1,0,3,0,1,1
-0.02077534734809034,1.0895646937785535,4,1,2,0,2,1,3,0,1,0
-0.12540134871368777,1.1844984199367476,1,1,2,0,5,2,3,0,1,0
-0.36267056933358516,0.42502861067119485,4,2,2,0,2,1,3,0,1,0
0.19680561435803526,-0.6192423770689403,4,2,1,0,4,0,3,0,1,0
-0.3360810154915451,0.42502861067119485,4,2,1,1,3,1,4,0,1,0
0.015929123581307564,0.3300948845130008,0,1,2,1,7,1,3,0,1,0
0.9327223326813964,-0.1445737462779697,1,1,2,1,7,1,3,0,1,1
-0.4026038210171631,-1.473645912492687,1,1,1,0,7,0,4,0,1,1
-0.17223038310913752,2.7983717646260473,1,1,2,1,1,1,5,0,1,0
-0.01292043898324826,-0.1445737462779697,1,1,1,0,5,0,4,0,1,1
-0.04571812654171169,0.2351611583548067,1,1,1,1,7,1,1,1,1,1
-0.3213289463607321,-0.7141761032271343,4,2,1,0,7,0,3,0,1,0
0.302870304203088,0.2351611583548067,1,1,2,0,7,1,3,0,1,0
1.7742779221331897,0.7098297891457772,1,1,2,0,5,0,1,0,1,1
-0.22762126762226514,0.42502861067119485,4,2,1,0,3,0,3,0,1,0
-0.30424107553195284,-0.3344411985943579,2,2,2,0,5,0,4,0,1,0
-0.34199975784715864,0.14022743219661257,0,2,1,0,5,2,3,0,1,0
-0.36267056933358516,1.1844984199367476,2,2,1,0,5,1,3,0,1,0
-0.24085058697357814,0.8047635153039713,4,1,1,0,5,0,3,0,1,0
-0.22204703879142546,0.04529370603841849,4,2,2,0,7,0,3,0,1,0
-0.3578887216097251,-0.7141761032271343,4,2,1,0,2,1,3,0,1,0
-0.25242624140597697,1.0895646937785535,2,1,2,0,5,1,3,0,1,0
0.3646815427638998,1.46929959841133,1,1,1,0,5,1,3,0,1,0
-0.11448302608655728,-0.429374924752552,4,1,1,0,7,0,4,0,1,0
2.9858630860576034,1.0895646937785535,0,2,1,0,7,1,1,0,1,0
-0.34967965334141565,2.2287694076768827,1,2,1,0,5,1,3,0,1,0
-0.13882221758477495,-0.5243086509107461,4,2,1,0,5,0,3,0,1,1
-0.1904138069466974,-0.2395074724361638,1,2,1,0,5,0,1,0,1,1
-0.18007840120348415,0.2351611583548067,4,1,1,0,2,0,3,0,1,0
-0.269322562714982,0.614896062987583,0,1,1,0,5,1,3,0,1,0
-0.1601103973075961,-0.7141761032271343,2,2,2,0,3,0,3,0,1,0
0.25745377525921076,-1.283778460176299,0,1,1,0,7,0,3,0,1,0
-0.3043706126172678,1.0895646937785535,4,2,1,0,7,1,3,0,1,0
-0.3524729690002814,1.8490345030441064,1,2,2,0,1,1,3,0,1,0
0.3539175621958679,1.659167050727718,4,2,2,0,3,1,1,0,1,0
0.08519701287232301,0.3300948845130008,2,2,1,0,2,0,3,0,1,0
-0.14355996757746392,-0.04964002011977561,4,1,2,0,2,0,3,0,1,0
-0.2310664028700029,-0.8091098293853284,4,1,1,0,5,0,3,1,1,0
0.16092108561759885,0.42502861067119485,1,2,1,0,2,0,3,1,1,1
0.16788025881802912,1.0895646937785535,1,2,1,0,7,1,3,0,1,0
-0.20834229077592467,0.2351611583548067,1,2,1,0,5,1,3,0,1,0
-0.18352353645122188,0.7098297891457772,0,1,1,0,4,0,5,0,1,0
-0.14466241085674,0.519962336829389,4,2,2,0,2,1,3,0,1,0
-0.04378885080297855,1.7541007768859123,1,1,2,0,5,1,0,0,1,1
-0.3213289463607321,0.14022743219661257,4,1,1,0,5,1,3,0,1,0
0.02999216566257323,0.42502861067119485,4,1,2,0,5,0,3,0,1,1
-0.286753569014436,-0.429374924752552,4,1,2,0,5,1,3,0,1,1
0.2767465326465422,1.3743658722531358,0,1,1,0,5,1,4,0,0,0
-0.3221185713595136,0.04529370603841849,2,2,1,0,5,0,3,0,1,0
-0.20006018564036313,0.04529370603841849,4,1,2,0,3,0,4,0,1,0
-0.018157044559809647,1.1844984199367476,4,1,1,0,3,2,4,0,1,0
-0.3716279209777033,0.2351611583548067,1,1,1,0,5,0,3,0,1,0
-0.3351094873516831,1.9439682292023004,4,2,1,0,2,1,1,0,1,0
-0.3957438677118676,0.3300948845130008,4,2,1,0,3,1,3,0,1,0
-0.018157044559809647,0.3300948845130008,0,1,1,0,7,1,3,0,1,0
0.25745377525921076,-0.9989772817017166,1,0,1,0,5,0,3,0,1,0
0.34835022363552376,1.2794321460949418,2,2,2,0,7,0,4,0,1,1
-0.03193758555076067,0.3300948845130008,1,1,2,0,4,0,3,1,1,0
-0.12840137248741781,-0.429374924752552,1,1,1,0,7,0,3,0,1,0
-0.37640287843106784,0.2351611583548067,1,2,1,0,3,0,3,0,1,0
-0.4109024628019137,0.3300948845130008,1,1,1,0,1,1,1,0,1,0
-0.3860974890182019,1.7541007768859123,1,1,2,0,2,1,3,0,1,0
-0.29376786437883007,0.614896062987583,1,2,1,0,2,0,3,0,1,0
-0.34823958680786127,-0.04964002011977561,4,2,1,0,1,0,4,0,1,0
-0.3389060263946901,1.1844984199367476,0,1,2,0,4,1,3,0,1,0
-0.4226159226442221,0.3300948845130008,1,1,1,0,5,0,3,0,1,0
-0.279987323387879,0.42502861067119485,4,1,1,0,2,0,3,0,1,0
0.25745377525921076,0.9946309676203594,0,1,1,0,5,1,1,0,1,0
-0.4109024628019137,1.5642333245695241,1,2,1,0,7,1,1,0,1,0
0.8298974480233162,-0.5243086509107461,4,2,1,0,5,0,3,0,1,0
-0.30927372910184814,1.46929959841133,2,2,2,0,2,1,3,0,1,0
-0.39712192181096273,-0.3344411985943579,1,1,1,0,7,0,3,0,1,0
-0.2998313024148485,1.0895646937785535,1,0,1,0,3,1,1,0,1,1
1.161592313567309,0.8047635153039713,0,2,1,0,5,0,3,0,1,1
-0.38058527262182146,0.614896062987583,4,1,2,0,2,1,3,0,1,0
0.3898089812067998,0.614896062987583,4,2,2,0,3,0,3,0,0,0
-0.3984999759100578,-0.8091098293853284,4,2,1,0,5,0,1,0,1,0
-0.28687759388335454,0.3300948845130008,4,1,1,0,5,1,3,1,1,1
0.18025518462790305,2.418636859993271,0,1,1,0,5,1,3,0,1,0
0.25745377525921076,-0.429374924752552,4,2,1,0,7,0,3,0,1,0
-0.08843780361365985,0.14022743219661257,1,1,1,0,7,1,1,0,1,0
-0.3860974890182019,1.9439682292023004,1,1,2,0,1,1,1,0,1,0
-0.34199975784715864,0.8047635153039713,1,1,1,0,4,0,1,0,1,0
-0.29376786437883007,-0.2395074724361638,1,1,1,0,5,1,3,0,0,0
-0.41917078739648433,-0.429374924752552,4,1,2,0,3,2,3,0,1,0
0.09568400456643672,-0.429374924752552,1,1,1,0,7,1,3,0,1,0
-0.0371052884223673,0.2351611583548067,4,1,1,0,7,0,3,0,1,1
-0.25242624140597697,-0.7141761032271343,2,1,2,0,3,1,3,0,1,0
-0.013836844959146452,1.5642333245695241,4,2,1,0,5,0,3,0,1,0
0.10996064503306197,0.8996972414621653,4,1,1,0,2,1,3,0,1,1
2.3246561926625846,1.1844984199367476,4,2,2,0,2,1,4,1,1,0
-0.30486119987654564,0.7098297891457772,0,2,1,0,5,1,1,0,1,0
-0.3642346607360581,-1.3787121863344929,4,2,1,0,5,0,3,0,1,0
-0.009874939424248098,1.659167050727718,1,1,1,0,7,0,3,0,1,0
-0.3792072185227264,0.14022743219661257,4,1,1,0,2,1,3,0,1,0
0.06728230958408668,0.2351611583548067,1,2,2,0,5,1,3,0,1,0
-0.23599845849066428,-0.04964002011977561,1,1,1,0,5,1,1,0,1,1
-0.25449332255461965,-0.5243086509107461,1,1,1,0,7,1,3,0,1,0
0.00733695627344974,1.46929959841133,4,2,2,0,2,0,3,0,1,0
-0.34967965334141565,1.7541007768859123,0,2,1,0,2,1,3,0,1,0
-0.018157044559809647,1.0895646937785535,1,1,1,0,5,0,3,0,1,0
-0.34889002834263416,-1.0939110078599108,1,1,1,0,2,0,4,0,1,0
-0.29376786437883007,2.608504312309659,0,1,1,0,7,1,3,0,0,0
1.0697160687265397,0.9946309676203594,1,2,1,0,5,0,3,0,0,0
-0.37645111032453615,0.3300948845130008,4,2,1,0,2,3,3,0,1,1
0.1904445166366123,1.2794321460949418,1,2,1,0,3,0,4,0,1,0
0.19129339796165487,0.42502861067119485,1,1,1,0,4,0,3,0,1,0
-0.4109024628019137,0.8047635153039713,4,1,1,0,2,0,3,0,1,1
1.1731707241079061,1.7541007768859123,0,1,1,0,5,1,3,1,0,1
-0.3433778119462537,0.614896062987583,0,1,1,0,7,1,3,0,1,0
0.1564010681725669,2.0389019553604943,4,1,2,0,5,1,4,0,1,1
1.05340542040965,-0.6192423770689403,4,2,2,0,5,1,3,0,1,1
-0.37645111032453615,0.9946309676203594,1,2,1,0,3,1,3,0,1,0
-0.33993267669851596,1.0895646937785535,1,1,1,0,3,0,1,0,1,0
-0.15596245446931986,-0.9040435555435224,3,1,1,0,5,0,4,0,1,0
-0.34967965334141565,0.3300948845130008,0,2,1,0,4,0,3,0,1,0
-0.0051661285676401865,-0.2395074724361638,4,2,2,0,3,1,3,0,1,0
-0.25242624140597697,0.8996972414621653,4,2,1,0,5,1,3,0,1,0
-0.2860576516943929,-0.1445737462779697,0,1,1,0,5,0,3,0,1,0
2.7379511536303944,1.8490345030441064,0,1,1,0,7,0,3,1,1,0
-0.36267056933358516,-0.3344411985943579,4,1,1,0,2,1,1,0,1,0
-0.10869519887035785,-0.5243086509107461,4,1,1,0,2,0,1,0,1,0
0.11964836534970055,-0.6192423770689403,4,2,1,0,7,1,3,0,1,1
-0.3282192168562076,-1.3787121863344929,4,1,1,0,5,0,3,0,1,0
-0.29157675836126884,-0.6192423770689403,4,1,1,0,5,1,3,0,1,0
0.9522410909409793,0.42502861067119485,4,1,1,0,3,1,3,0,1,1
0.8905690358441763,1.2794321460949418,1,2,1,0,5,1,3,0,0,0
0.008494521716689638,0.8047635153039713,0,2,1,0,7,0,1,0,0,0
-0.17525521185665127,-0.5243086509107461,4,1,2,0,5,0,3,0,1,1
-0.36267056933358516,0.8047635153039713,1,1,1,0,5,0,4,0,1,0
-0.22486515942407495,-0.5243086509107461,1,1,1,0,5,1,1,0,1,0
0.9464808248067619,0.7098297891457772,1,0,2,0,5,0,3,0,1,0
-0.25242624140597697,-0.7141761032271343,4,2,1,0,3,1,3,0,1,1
-0.3902316513154872,-0.6192423770689403,0,1,1,0,5,1,3,0,1,0
-0.28687759388335454,0.9946309676203594,1,2,2,0,7,1,3,0,0,0
-0.4040121923064382,-0.2395074724361638,4,1,1,0,5,0,3,0,0,0
0.3779921673070593,-0.04964002011977561,0,2,1,0,7,0,4,0,1,1
-0.37645111032453615,-0.6192423770689403,1,1,1,0,3,1,3,0,1,0
-0.11330341177773189,-0.7141761032271343,4,1,1,0,5,1,3,0,0,0
-0.15682787244355156,0.14022743219661257,4,2,1,0,7,1,3,0,1,1
-0.33925743018995935,-0.1445737462779697,4,1,1,0,7,0,3,0,1,0
0.07324928383316849,0.7098297891457772,1,2,1,0,3,0,3,0,1,0
-0.055364505235377406,1.0895646937785535,1,2,2,0,7,1,3,0,1,0
-0.29376786437883007,-0.5243086509107461,4,2,1,0,2,1,1,1,1,1
0.5613560457326535,-0.8091098293853284,4,2,1,0,7,0,3,0,1,0
0.5061787596048857,0.14022743219661257,4,1,2,0,5,1,3,0,1,1
-0.3626554107384951,0.519962336829389,1,2,1,0,2,1,3,0,1,0
-0.28687759388335454,0.42502861067119485,3,2,2,0,7,0,3,0,1,0
-0.08705974951456474,1.659167050727718,0,1,1,0,7,1,3,0,0,0
-0.3351094873516831,-1.283778460176299,4,1,1,0,3,0,3,0,1,0
0.07361309011532959,0.614896062987583,4,2,2,0,7,2,4,0,1,0
0.11964836534970055,0.7098297891457772,1,1,1,0,5,1,3,0,1,1
-0.3703876722885177,1.9439682292023004,4,1,2,0,2,0,1,0,1,0
0.4015982340245584,-0.9040435555435224,4,2,1,0,7,1,3,1,1,1
-0.34967965334141565,1.659167050727718,4,2,2,0,5,1,3,0,1,0
-0.22486515942407495,0.614896062987583,4,2,1,0,5,1,3,0,1,0
-0.1132427773973717,-0.1445737462779697,4,2,1,0,3,0,3,1,1,1
-0.4218648831602153,0.519962336829389,1,1,1,0,1,0,3,0,1,0
-0.34967965334141565,0.3300948845130008,1,2,2,0,3,0,3,0,1,0
0.67008037998896,1.659167050727718,1,2,1,0,5,1,3,0,1,0
0.3387672354304164,1.659167050727718,4,2,2,0,5,2,3,0,1,0
0.2836230226010267,0.3300948845130008,4,2,1,0,1,1,3,0,1,1
-0.14355996757746392,1.46929959841133,4,2,2,0,5,1,3,0,1,0
-0.4040121923064382,1.3743658722531358,4,2,2,0,3,1,3,0,1,0
-0.2562847928834433,-1.1888447340181048,1,2,1,0,5,1,3,0,0,0
-0.14218191347836884,-1.9483145432836575,1,1,1,0,7,0,1,0,1,0
-0.07326818409082098,0.7098297891457772,4,2,1,0,4,1,3,0,1,0
-0.29376786437883007,0.3300948845130008,4,1,1,0,2,0,3,0,1,0
-0.3778291644236313,-0.9989772817017166,1,2,1,0,5,0,3,0,1,1
1.1710898624182724,0.8996972414621653,0,2,1,0,7,1,3,0,1,1
-0.34496946443070853,-0.9989772817017166,1,2,1,0,5,0,3,0,1,0
-0.41503662509919903,1.2794321460949418,0,1,1,0,7,1,1,0,1,0
0.2781245867456373,-0.3344411985943579,1,2,1,0,5,0,3,0,1,0
-0.29602787310134604,0.8047635153039713,4,2,1,0,3,1,3,1,1,1
-0.3798962455722739,-0.9040435555435224,4,1,1,0,3,1,3,0,1,0
-0.20008085645184956,0.14022743219661257,4,1,1,0,7,1,3,0,1,1
-0.20419434793764843,1.0895646937785535,4,2,2,0,1,1,3,0,1,0
2.0489241040828436,0.614896062987583,1,2,1,0,5,1,3,0,1,0
-0.3621193476939471,1.2794321460949418,1,1,2,0,2,0,3,0,1,0
-0.4040121923064382,2.2287694076768827,4,1,2,0,2,1,3,0,1,0
-0.015538741771528954,2.1338356815186885,1,1,1,0,1,1,4,0,1,0
-0.266206782396928,-0.8091098293853284,4,2,1,0,3,0,4,0,1,0
