Nome_Completo,Valor_Total_Declarado
ELIENE OLIVEIRA LEITE,600.0
MAGNO MOREIRA MOURA,600.0
VANESSA DE SOUSA MONÇÃO,600.0
BEATRIZ VALADARES CARDOSO DA SILVA ALCANTARA,600.0
ELIZABETH LIMA DUARTE,600.0
MARIA DE NAZARE DA SILVA OLIVEIRA,600.0
VALDECI MENEZES DO NASCIMENTO,600.0
RONALDO RIBEIRO ROCHA,600.0
ARTEMIO SILVA DE SOUZA,600.0
ROSINEIDE DE SOUZA MATIAS DOS SANTOS,600.0
GERSON ARAÚJO LOPES,600.0
JOSE MARIA VILHENA NASCIMENTO,600.0
JHEIMISON FURTADO DA SILVA,598.4
DENIZE CARMO DOS SANTOS,598.4
FRED SANTOS DE JESUS,598.4
ANTONIO NUNES,598.18
AMADEUS DOS SANTOS PEREIRA,595.6
MONICA DE ALMEIDA,595.45
CICERO NONATO DE ALMEIDA,595.0
ZURAS SANTANA DE SOUZA,595.0
AILTON FARIAS DAS CHAGAS,594.9
JUAREZ FERNANDO CRUZ,594.2700000000001
LUIZ ALBERTO PEREIRA DA COSTA,594.2700000000001
ELDO MACIEL DIAS,594.2700000000001
ARLINDO FERREIRA DE FREITAS,594.2700000000001
NONATO ALVES DA COSTA,594.27
ELIEL DE SOUSA SERRAO,594.27
PAULO VITOR DE SALES SERENO,594.27
DONILDO RODRIGUES PEREIRA,594.27
ELI AFONSO PANTOJA,594.27
SANDRO RODRIGUES LEITE,594.27
ELIESSE DA CONCEIÇÃO,594.27
PAULO SERGIO CARVALHO OLIVEIRA,594.27
PAULO ANDRÉ PRAIA FONSECA LOPES,594.27
WILSON SARAIVA NABATE,594.27
ABRAO FERREIRA CAVALCANTE JUNIOR,594.27
JUDASIO NUNES DA SILVA,594.27
REVENILDO DOS SANTOS LIMA,594.27
TIAGO JUNIOR OLIVEIRA DA SILVA CUNHA,594.27
DANIEL FRANÇA LOPES,594.27
FERNANDO NELSON BARBOSA MARTINS,594.27
GILSON SOUSA CASTELO BRANCO,594.27
GILVAN PEREIRA DE FRANÇA,594.27
DEROILDO DA ROCHA COSTA,594.27
MARIA JOSE DA SILVA SOARES,594.27
ADIR ROCHA DA SILVA,594.27
LADISNALDO RODRIGUES DE MEDEIROS,594.27
THIAGO JOSE DE AVIZ NEGRÃO,594.27
EDUARDO SALDANHA REIS,594.27
SIDNEY CAMPOS PINHEIRO,594.27
JUVERCILIO PEREIRA DA SILVA,594.27
JOÃO PINHEIRO MEIRELES,594.27
ROBERTO SANTOS SILVA FREIRE,594.27
LOURVAL DE LIMA FERNANDES,594.27
ADEMAR DA SILVA PEREIRA,594.27
COSME OLIVEIRA DA SILVA,594.27
CARLOS ANTONIO DE OLIVEIRA RAMOS,594.27
JOÃO DE SOUSA LIMA,594.27
SHALAKO TOMPSON GAIA PAES,594.27
VILCIMAR PEREIRA DOS SANTOS,594.27
MARCIRIO BARBOSA MENDES,594.27
TOMAZ GOMES DA SILVA,594.27
CLODOALDO GOMES RIBEIRO,594.27
RAIMUNDO LEONILDO DA MOTA TEMBÉ,594.27
ILTON DA SILVA CORREA,594.27
RAIMUNDO HERMENEGILDO BARROS TEIXEIRA,594.27
EVERALDO CAVALCANTE DOS SANTOS,594.27
DENIVALDO AVELINO DE SOUZA,594.27
SILVANHO SOARES DE SÁ,594.27
JOSÉ NILTON SERRÃO FARIAS,594.27
ANTONIO RISOMAR DA CRUZ ALMADA,594.27
ANTÔNIO BENJAMIN DE SOUZA NETO,594.27
MANOEL TELES DE OLIVEIRA,594.27
MANOEL TAVARES GOUVEA,594.27
MARCOS DIMITRE SENA DE CARVALHO,594.27
MANOEL PAIXÃO NOGUEIRA SÁ,594.27
MANOEL MONTEIRO DE CARVALHO,594.27
FRANCISCO XAVIER RIBEIRO DA SILVA,594.27
ANTONIO UELIVO PINHEIRO,594.27
MANOEL DOS ANJOS SANTOS NEPOMUCENO,594.27
PEDRO RODRIGUES DE JESUS,594.27
MANOEL DO CARMO PINTO MOREIRA,594.27
FRANCISCO DAS CHAGAS SILVA DE CARVALHO,594.27
WANDERLEY BATISTA DA SILVA,594.27
MAGNON MAX SILVA DE OLIVEIRA,594.27
EDMILSON RAMOS DOS SANTOS,594.27
DARCY CRUZ VIEIRA DA SILVA,594.27
WANDERSON DE ALMEIDA,594.27
ADILSON CARDOSO MOURA,594.27
ANTONIO RAIMUNDO SOARES DA SILVA,594.27
LUIZ CARLOS DOS SANTOS,594.27
ALESSANDRO DO ESPIRITO SANTO DANTAS,594.27
ANTONIO PAMPLONA DA COSTA,594.27
FRANCIRAN MENDES PEREIRA DA SILVA,594.27
RAIMUNDO RODRIGUES DE ALMEIDA  FILHO,594.27
GESSI MARTINS DOS SATOS,594.27
LUCIANO VILHENA DANTAS,594.27
RAIMUNDO RIBEIRO DE OLIVEIRA,594.27
ADIMAR SOUSA DA SILVA,594.27
EDIVALDO SILVA CARVALHO,594.27
ARI DA SILVA MODESTO,594.27
JOSE FRANCISCO DA SILVA,594.27
EDIMILSON FERREIRA NASCIMENTO,594.27
WESLEY SILVA LOPES,594.27
YURY ROBERTO DIAS,594.27
JOFERINO FREITAS FREIRE,594.27
IVAN OLIVEIRA DA SILVA,594.27
JOSE MARCELO DO AMARAL PIMENTEL,594.27
CHARLES CALAZANS DA CONCEICAO,594.27
EDILSON GOMES LIRA,594.27
JOSE GERALDO GONÇALVES DE MACEDO,594.27
NATIVIDADE COELHO ARAUJO,594.27
JAMILTON CUNHA DA PAIXÃO,594.27
ERONIDES DA SILVA MARINHO,594.27
JORGE ALEXANDRE DE SOUZA NASCIMENTO,594.27
WENDERSON FIGUEIRA RIBEIRO,594.27
VANILSON BORGES SOUZA,594.27
JOSE AUGUSTO OLIVEIRA DA SILVA,594.27
EMILIO FERNANDES ROCHA,594.27
JOSE APARECIDO DOS SANTOS,594.27
ALEXANDRE TEIXEIRA GONÇALVES,594.27
ALEXANDRE DA SILVA,594.27
MOISES ALVES DA SILVA,594.27
JOSE MERCEDES DE MELO,594.27
ERNESTO MORAES PESSOA,594.27
JOEL LEAL COELHO,594.27
JEAN CARLOS SILVA DA TRINDADE,594.27
JOAQUIM OLIVEIRA DA SILVA,594.27
DIEGO DA SILVA,594.27
JOSÉ LOPES DE SOUZA,594.27
CARLOS EDUARDO LIMA DA COSTA,594.27
RAIMUNDO ABDIAS DE JESUS QUEIROZ,594.27
CLEBER MOURA DO NASCIMENTO,594.27
JOAQUIM ÉLSON DE JESUS MARIALVA OLIVEIRA,594.27
CARLOS GUILHERME AROUUCK DE OLIVEIRA,594.27
JOSÉ CARLOS CARDOSO,594.27
ADÃO ADRIANO,594.27
JOSÉ ARLINDO CORREA DE MELO E SILVA,594.27
JOSÉ ANTONIO FERREIRA SOUZA,594.27
UZI PEREIRA DA SILVA,594.27
ISAIAS PEREIRA PALHETA,594.27
JOSE SILVA FORO,594.27
JAIRO MORIS NASCIMENTO CRUZ,594.27
RONALDO CARVALHO NUNES,594.27
ALEX BEZERRA DA SILVA COÊLHO,594.25
ELISMAR BARBOSA DE ARAUJO,594.25
MANOEL CLAUDIONOR LOPES DE OLIVEIRA,594.22
WALDEMAR JOSE DA SILVA JUNIOR,594.0
JOCILONIS RODRIGUES DE MORAES,594.0
AURÉLIO CASTRO,594.0
EMIDIO NUNES,594.0
CLAUDIO ADILSON FAVACHO DOS SANTOS,594.0
RENATO BRITO MOURA,594.0
VALDELENO LOPES,594.0
RAIMUNDO PINHEIRO DA SILVA,594.0
JOSE ROBERTO FERREIRA ALIVERTI,594.0
JOSÉ GLEYBSON ALVES NETO,591.0
ALEX DE SOUZA BENEVIDES,590.45
JOSE CLEO MOREIRA DOS SANTOS,590.45
JOAO RIBEIRO DE OLIVEIRA,590.45
AGNALDO FERREIRA DA ROCHA,590.45
RAIMUNDO EDSON LIRA DE AGUIAR,590.0
LIANA DE FÁTIMA MAGALHÃES AMIN,590.0
JORGE ROSARIO DE LIMA,590.0
ERINALDO PAULO DA SILVA,590.0
LUIZ SATURNINO DAS NEVES DICKSON,590.0
OÃO BATISTA DELMONDES,590.0
VALNIR ALVINO DO AMARAL,590.0
FLÁVIO JOSÉ DA ROCHA MODESTO,590.0
AMARILDO DE SOUSA RAMOS,589.9
ADAIR PANTOJA DE NOVAES,589.8
SHAIMO DOS SANTOS RABELO,589.5
LUÍS CARLOS COSTA SILVA,589.0
ARMANDO DE MOURA PEREIRA,586.9499999999999
EDIVAN DA COSTA GUIMARAES,585.0
RODRIGO DOS SANTOS FREITAS,584.5
JESUS DE NAZARÉ PEREIRA DA COSTA,584.28
JOSÉ MARIA FERREIRA DE OLIVEIRA,584.28
JOSÉ MOIZES DE JESUS NOGUEIRA,584.28
VALÉRIA CARDOSO,583.55
ELIVALDO RAMOS DE MIRANDA,583.15
FRANCIMAR VIANA,582.0
MANOEL DO ESPIRITO SANTO RODRIGUES LOBATO,581.3199999999999
JOSIAS DA SILVA NEVES,580.8
JOSE AUGUSTO CHAGAS DE SOUZA,580.0
LUIS CARLOS DA CONCEIÇÃO OLIVEIRA,580.0
DIOCÉLIO MARLON DOS SANTOS,580.0
JARDEL SOUSA DA SILVA,580.0
JOSE RAIMUNDO ARAUJO DA SILVA,580.0
CARLOS HENRIQUE NOGUEIRA DA CUNHA,580.0
CLEIDIONALDO MAIA FERREIRA,580.0
FABIO SILVA DE SOUSA,580.0
EDILEIA DA SILVA PAES,580.0
ROMARIO AMARAL TAVARES,580.0
ISMAEL LEÃO GOMES DE OLIVEIRA,579.9
LUIZ CARLOS FARIAS DA SILVA,577.0
ALCIONI SCHERER,575.27
RENATA SOARES DE AMARAL,575.0
MARCOS SANTOS SOUSA,575.0
MARIA CRISTINA PACHECO ANDRADE BARBOSA,575.0
ANTONIO CLEISSON DE AGUIAR RODRIGUES,575.0
ODAIR JOSÉ DA SILVA,575.0
EDSON PEREIRA DE SOUSA,575.0
ARLETE OLIVEIRA PANTOJA,575.0
ELCILENE MOUGO DA SILVA,575.0
ROBSON COTA CARDOSO,575.0
LUCIVALDO FERREIRA,574.52
ELIAS DA COSTA MARTINS,574.37
IVONALDO REIS DA SILVA,574.36
JOSÉ TEIXEIRA DA COSTA,574.32
JUCELIO RIBEIRO DA CUNHA,574.3
JOSE RODRIGUES DE SOUZA,574.0
LUIZ JOSE BARROS AMIM,573.3
ROBSON SILVA TEIXEIRA SANTOS,571.95
JONAS SOUZA ALENCAR,571.95
MANOEL RODRIGUES DE OLIVEIRA,571.95
DAVI RITA DE VASCONCELOS,571.95
VALDECI RODRIGUES OLIVEIRA,571.95
JOSÉ RODRIGUES DE SOUSA SOBRINHO,571.43
MARIA LEILA MACIEL,571.2
DAVID LIMA CAMBUHY,570.8000000000001
ANDRE LUIS ALMEIDA DA SILVA,570.7
EVANDRO DA SILVA GAIA,570.27
ISAAC LIMA FERREIRA,570.0
CARLOS EDUARDO DA SILVA BARBOSA,570.0
ROBSON DE PAULA COSTA,570.0
GÉSIO DOS SANTOS SILVA,570.0
EDUARDO BRUNO GUIMARAES BARBOSA,570.0
JACENILDO MIRANDA REIS,570.0
VANILTON LOPES DE LIMA,570.0
ABEL RODRIGUES DA SILVA FILHO,570.0
TALIS ASSUNÇÃO DE ARAUJO MORAES,570.0
VALDILENE CARVALHO LAMBERT,569.9
IRACELMA GOMES DA SILVA,569.8
MARDONIO JHONES MARTINS DUARTE,567.0
JJOSE ROBERTO DOS SANTOS NASCIMENTO,566.6
EDILENE IVO DOS SANTOS,566.6
MARIA MARILENE NOGUEIRA DE SOUSA,566.05
ARNALDO MACIEL PINHEIRO,565.88
EMIDIO GONCALVES BATISTA,563.9
JOSÉ CARLOS DE ARAUJO CABRRAL,563.05
JOAO MITKUS NETO,562.5
JERFCILENE CONCEIÇÃO TEIXEIRA CARVALHO,561.8
ROBERLENE SIQUEIRA RIBEIRO,560.45
BRUNO ALEX SILVA DE AQUINO,560.0
ALLAN PEREIRA DE MESQUITA,560.0
MAURICIO DE LIMA,560.0
ALEXANDRE AUGUSTO SAMPAIO DE ARAUJO,560.0
ANTONIO FRANÇA SILVA,560.0
RAIMUNDO SANTIAGO RODRIGUES,560.0
CICERO SARAIVA DE FREITAS,560.0
JHONHATA PINTO GOMES,559.0
GERSON ARAÚJO DOS SANTOS,559.0
PEDRO MENDES DA ROCHA FERREIRA,559.0
MARIANO FERREIRA PESSOA,558.5
NADIA DA SILVA MORAIS,558.5
ALESSANDRO ABREU DA CRUZ,558.5
RAIMUNDO LOPES DOS SANTOS,558.5
ALEXANDRE RAYNNE SANTOS DA COSTA,558.5
GILBERTO DE AVIZ SILVA,556.27
JOSÉ AUGUSTO DA SILVA SANTOS,556.27
BERNARDO DA COSTA PINHEIRO,556.27
VANEIDE GONÇALVES SANTOS,556.21
EZEQUIAS MONTEIRO DE SOUSA FILHO,555.45
EDILSON CARNEIRO DE MELO,555.45
ISMAEL DE SERQUEIRA SILVA,555.0
EDVAN LINO RODRIGUES,555.0
MARCOS MARCELO MOURA MOTA,555.0
NAZARENO PINTO DE OLIVEIRA,555.0
JOSÉ MARIA BORGES DE OLIVEIRA,554.1
BATUEL QUEIROZ MONTEIRO,551.22
ANANIAS DA SILVA RODRIGUES,550.9
RAIMUNDO CLORISVALDO DOS SANTOS BASTOS,550.35
CARLOS JOSE MOREIRA BRAGA,550.0
RAIMUNDO JAIRSON COSTA DE SOUZA,550.0
JUCINEI DOS SANTOS PEREIRA,550.0
IRLAN PINTO BACELAR,550.0
MAURO MOSCOSO DA ROCHA,550.0
JOSIELTON PORTILHO,550.0
ELIEL DOS SANTOS ALMEIDA,550.0
RAIMUNDO ENNIS REIS DE SOUSA,550.0
ROSIENE SOUZA DOS SANTOS,550.0
MAYKO SULLEVAN SANCHES PASTANA,550.0
DOLORES DE CASTRO SANTANA,550.0
ANTONIO CARLOS CLEMENTINO RIBEIRO,550.0
JONATAS DE SOUZA RIBEIRO,550.0
ALCILENE LIMA DA SILVA,550.0
LIDIOLLENO DE SOUZA PICANÇO,550.0
DANIEL DOS SANTOS CHAVES,550.0
IVONE MINDELO SACRAMENTO,550.0
PEDRO FERREIRA DOS REIS JUNIOR,550.0
RAIMUNDO ADALTO SOARES FERREIRA,550.0
LINEIMAR DE SOUSA BARROS,550.0
CLEO FERNANDO SOARES DA COSTA,550.0
CHARLES GOMES DA SILVA,550.0
MARCOS SANTANA DE JESUS,550.0
EDENIAS SOUSA OLIVEIRA,550.0
JERRY ADRIANO MAGALHAES,550.0
ANDREIA DE NAZARE DA SILVA LIMA,550.0
ANTONINO MARQUES,550.0
FRANCISCO ALDEANO DE LIMA,550.0
ORLANDO RIBEIRO DE SOUSA,550.0
POLIANA ALENCAR ANDRADE,550.0
SEBASTIAO DA SILVA CARVALHO,550.0
PEDRO GASPAR BARILE DA SILVA,550.0
MELQUISEDEQUE ALMEIDA DA SILVA,550.0
LEO BECKMAN CAPELA,550.0
PAULO RONALD FRANCA PEREIRA,550.0
TERMYSON PAULO SODRE PINHEIRO,550.0
JORGE LUIS CARDOSO AQUERE,550.0
LEILIANE FERNANDES LEAL,550.0
RICARDO ANTÔNIO FREITAS DA SILVA,550.0
WANDA LUCIANA VAZ DA SILVA FARIAS,550.0
RAIMUNDO RODRIGUES DA CONCEIÇÃO,550.0
ROSA BALGA RODRIGUES,550.0
IZAÍAS ASSUNÇÃO MATOS,550.0
EDMILDE DIAS SILVA,550.0
IRACI NASCIMENTO DOS SANTOS,549.45
LEONARDO SERGIO SIRINEIA PEREIRA,548.0
LEIRES MENEZES DA SILVA,547.45
EDIVANIA DE OLIVEIRA SANTOS,547.45
FLAVIO MARCIO PAZ DE LEMOS,545.79
VICENTE DE PAULA MONTEIRO DE MORAES,545.75
LUCIVALDO LISBOA LEAO,545.45
BENEDITO CARVALHO DE MATOS,545.0
JEREMIAS DE JESUS ACEDO DRAGO,545.0
ANDRÉ LUÍS DUARTE DA COSTA,544.0
DAVI FERREIRA ALBUQUERQUE,543.95
ODAIR JOSE LOPES DA SILVA,543.9
MARIA HELENA PIEDADE DE JESUS,543.9
JAMILLIE TAINAH SOUSA SILVA,541.5
VANESSA SILVA NASCIMENTO,541.4
SANDRO HELON SAVINO DINIZ,541.0
JOSE ROBERTO GOMES ALVES,540.0
RAIMUNDO MARTINS DE NOJOSA,540.0
LUCAS GOMES DA SILVA,540.0
ANDREY FELIPE DA SILVA FERREIRA,540.0
LUIS CARLOS BARBOSA DA SILVA,540.0
GEDEON DIAS DE AGUIAR,537.27
VICENTE DE PAULA GONÇALVES NOGUEIRA,537.27
GILMAR FERNANDES,535.0
DINACI DE SOUSA OLIVEIRA,534.9
SANDRA SUELY DOS SANTOS LOPES,534.7
ELZA DA VEIGA PEREIRA,534.7
THIAGO NAHUM CARDOSO,534.7
JOSE TRINDADE SOARES SOZINHO,534.7
VENILSON VIEIRA DE PAIVA,534.6999999999999
NADIR CAETANO DA SILVA,533.6
FRANCISCO LÁZARO CALDEIRA BOTELHO,533.15
SEBASTIAO DE SOUSA OLIVEIRA,533.0
ANA MARIA NEVES FARIAS PEREIRA,532.6
CHAYANE MELO DE LIMA,532.4
MANOEL DOMINGOS PEREIRA CORDOVIL,532.0999999999999
JOSÉ AMARO CHAVES JÚNIOR,531.0
PAULO ALMEIDA DE SOUZA,530.4
EMILSON FAVACHO DOS SANTOS,530.0
DOMINGOS MARIZON CORDEIRO EVANGELISTA,530.0
RAIMUNDO NONATO COELHO SALES,530.0
MARIA DE NAZARE DA SILVA REIS,530.0
NELSON ANTONIO OLIVEIRA DE JESUS FILHO,530.0
GUILHERME MORAES,530.0
HELDON DE PAULA DA SILVA,530.0
CÍCERO BATISTA SANTOS TAVARES,530.0
LEONOR FERREIRA DA SILVA,530.0
INACIO SILVEIRA DA SILVA,530.0
MAURICIO PASSOS SANTANA,530.0
ROSILDO FERREIRA BARBOSA,530.0
JOSÉ HENRIQUE PANTOJA DE MORAES,530.0
PAULO AFONSO OLIVEIRA DAMASCENO,530.0
JOSÉ AUGUSTO BRITO MESQUITA,529.9
WARLEM GIL DE JESUS LIMA,528.0
DÉRCIO COELHO PINTO,527.88
JOZIEL OLIVEIRA DUARTE,527.88
KATIANI DE JESUS DOS ANJOS,526.9
CARLOS EDUARDO UMBELINA AMORIM,526.0
SEBASTIAO RODRIGUES DA COSTA,525.0
AIRTON JOSÉ FAVACHO,522.1
BENEDITO RODRIGUES GOMES,521.95
THAYS MONTEIRO FERREIRA,520.0
GESSINEI DOS SANTOS ALVES,520.0
ROSIELISON ALVES DA SILVA,520.0
RAIMUNDO DA COSTA MACHADO,520.0
JOSÉ RONALDO VIEIRA BELO,520.0
JANAINA SOUZA SUK,520.0
MARCELO DOS SANTOS DA SILVA,519.0
BRENDA JAQUELINE MOREIRA SEIXAS,518.0
MARCELA DARAO MACHADO,517.99
JOAO BEZERRA FERREIRA,517.9
LEVY PINHEIRO PANTOJA,517.0
JODIVAN FERREIRA VAZ,516.95
ANA VIRGINA GOMES DOS SANTOS,515.0
MARCIANO DE ANDRADE LIMA,515.0
DAIANE DA SILVA PNHEIRO,514.35
MARCOS LOPES AMPAROS,514.35
ARIZANGELA DE FATIMA MOISES MENDONÇA,514.35
EDENILSON DE SOUSA SANTANA,514.0
RAIMUNDO ELCIO SOUSA,514.0
OSIAS DE SOUZA SANTOS,512.0
MANOEL OSIEL DA COSTA REIS,512.0
RENAN PEREIRA CAMPOS DA SILVA,511.05
RUBENIZE LIMA DOS SANTOS,510.45000000000005
SILVANETE MARTINS CORREA,510.45
HAROLDO BARROS PEREIRA,510.45
MANOEL LUCILO CORDEIRO DA FONSECA,510.0
WILLIAN BRUNO PAIVA,510.0
ADEUZI LISBOA,510.0
DILMA SANTANA SANTOS,509.5
CARLOS JUVAL SILVA,506.8
FRANCISCO BISPO DOS SANTOS,506.0
DORIEDSON DUARTE DA SILVA,505.0
BENEDITO EMERSON PEREIRA DA SILVA,505.0
GILMAR SANTANA BALIEIRO,504.6
MOISES RODRIGUES COSTA,504.45
CLOVIS HENRIQUE ARAÚJO DA SILVA,504.0
JOSE DOURADO DE SOUZA NETO,504.0
JED WILSON ALMEIDA PIRES,503.35
ELIZAURA DOS SANTOS MAFA,503.1
SILAS DOS REIS LOPES,502.4
CLAYTON ARAUJO RODRIGUES,501.26
LIZIANE SOARES DA SILVA,501.2
ELLIEZIO NOBRE MEDEIROS,501.0
RAIMUNDO AMANCIO DA SILVA,500.21999999999997
JOSE GREGORIO SILVA VIANA,500.11
MARIA ILAS SILVANO DE SOUSA,500.05
KLEBSON OLIVEIRA RODRIGUES,500.02
ANTONIO JOSE DA SILVA CASTRO,500.0000000000001
ADAMASTOR DA SILVA GOMES,500.00000000000006
ROSELENE SOUZA SANTANA ANDRADE,500.0
ALEXANDRE COSTA DOS SANTOS,500.0
EDIEVERSON DO CARMO BORGES DE CASTRO,500.0
PEDRO SARGES SOUZA,500.0
RAIMUNDA NONATA PEREIRA DOS SANTOS,500.0
EDILSON CARDOSO RODRIGUES,500.0
RAIMUNDO ALVES DOS SANTOS NETO,500.0
ELIANA SILVA COSTA,500.0
RAQUEL TAVARES DO NASCIMENTO,500.0
ELI MARTINS RAMOS,500.0
ROSANA CARVALHO DA SILVA,500.0
RUBENS DOS SANTOS DO ROSÁRIO,500.0
RUI FERREIRA DO NASCIMENTO,500.0
ROBERTO RIVELINO COELHO DOS SANTOS,500.0
ROSINETE VILHENA MENDES,500.0
ALUIZIO LIMA BAIA JUNIOR,500.0
EDIVAN SOUSA VIEIRA,500.0
RAIMUNDO NONATO GOMES CARVALHO,500.0
RICARDO FURTADO SARAIVA,500.0
RICARDO AURÉLIO DA SILVA VALENTE,500.0
RUBERVAL DA SILVA DUARTE,500.0
RUBENS FARIAS DE OLIVEIRA,500.0
ALEX  BATISTA LOPES,500.0
ROBSON COSTA DOS SANTOS,500.0
AMILSON NEGRÃO RODRIGUES,500.0
EDSON PINHO BATISTA,500.0
EDNALDO COSTA LOPES,500.0
ELENÍCIO SANTOS E SANTOS,500.0
REGINALDO DE SOUSA MORAES,500.0
RAMON LIMA LOPES,500.0
ABIMAEL GONÇALVES DE SOUSA,500.0
ELENIVALDO DA LUZ COELHO DA COSTA,500.0
RAQUEL DA SILVA MARTINS,500.0
EDNO DOS SANTOS PORTO,500.0
ROBSON CLEY NUNES FELIZARDO,500.0
RAIMUNDO GALDINO DOS SANTOS RODRIGUES,500.0
ZÉLIA PINHEIRO SILVA LOPES,500.0
ALEX DOS SANTOS ALVES,500.0
RAIMUNDO BRAGA DOS SANTOS JUNIOR,500.0
ALEXANDRINO DE CASTRO EVANGELISTA,500.0
ROSA HELEN CARDOSO TAVARES,500.0
YURI ORLANDO GOMES BASTOS,500.0
RAIMUNDO CARLOS PARAENSE NASCIMENTO,500.0
ANA PAULA DE OLIVEIRA SILVA,500.0
RONISON PAIVA DE OLIVEIRA,500.0
ALEXASSANDER WYVERSON FERREIRA CHAGAS,500.0
ZOLEIDE GARCIA DA ROCHA,500.0
RAIMUNDO CLOVIS BEZERRA DA SILVA,500.0
RAIMUNDO DA SILVA CARDOSO,500.0
ZENITO LOPES DA COSTA,500.0
RAIMUNDO DE JESUS FAZZI PUREZA,500.0
RONALDO FERREIRA SILVA,500.0
ZIMAR FERNANDES DE PADUA,500.0
ZILMAR SILVA MACHADO,500.0
ALESSANDRA DA LUZ DE OLIVEIRA,500.0
EDINILSON CARDOSO DE SOUZA,500.0
ROGERIO LIMA DA SILVA,500.0
EDIVALDO DE LIMA MATOS,500.0
RAIMUNDO EDUARDO MAXIMO DE MORAIS,500.0
PRYSCYLLA TAYNY SOARES,500.0
RAIMUNDA DA CRUZ MORAES,500.0
FRANCISCO ASSIS NEVES DA COSTA,500.0
LUIZ RICARDO MEDEIROS DE OLIVEIRA,500.0
KATIA SILVA DE OLIVEIRA,500.0
DIANA DA SILVA MOTA,500.0
GIMINO MIRANDA DE VASCONCELOS,500.0
BETIANE MOURÃO PAVÃO,500.0
GISELLE CRISTINA ESTRELA CORDEIRO,500.0
LEILA FREITAS GONÇALVES,500.0
MARIOZAN PAULINO DOS SANTOS,500.0
LEANDRO DUARTE SILVA,500.0
LAZARO LOURENÇO DE FREITAS,500.0
LAENE PEREIRA LIMA,500.0
GONCELINO DOS SANTOS LIMA,500.0
CRISTOVÃO DOS SANTOS SOUZA,500.0
CAARLITO ALVES DE OLIVEIRA,500.0
MARLENE ARRUDA DA SILVA,500.0
EVANDRO ALBUQUERQUE LAMEIRA,500.0
KELLEN MIRANDA DAMASCENO,500.0
GILVANI SANTOS DE JESUS,500.0
EVERTON PIRES DA CONCEIÇÃO,500.0
BEPMÊTI KAYAPÓ,500.0
MARILDO MENDONÇA RODRIGUES,500.0
LUCIANO SANTOS DA COSTA,500.0
GILBERTO MIRANDA SILVA,500.0
BENEDITO MARIO SOARES ROSA,500.0
BENEDITO PANTOJA PIMENTEL,500.0
LOUDENES DE SIQUEIRA AZEVEDO DA MOTA,500.0
TELMA DOS SANTOS,500.0
MARILENE COSTA DOS SANTOS,500.0
DIAGO JUNIOR MENDES PARENTE,500.0
MARILIA DA SILVA PENAFORT,500.0
TELMA MENEZES GOÇALVES,500.0
MARINA FERREIRA BARBOSA,500.0
LIBERATO VALENTE MENDES PEREIRA,500.0
BENILDO FERNANDES BRITO,500.0
LEVI ANTÔNIO CAVALCANTE DE CARVALHO,500.0
CAIO FIGUEIREDO DE MESQUITA,500.0
HELDON ALVES DA SILVA,500.0
JOSÉ ROGÉRIO DA SILVA LOPES,500.0
ANTONIO CARLOS PEREIRA SILVA,500.0
TOME DA SILVA PEREIRA,500.0
ANTONIO ALVES DE HOLANDA NETO,500.0
MIGUEL CAVALANTE DOS SANTOS FILHO,500.0
HUMBERTO DE JESUS GONÇALVES LIMA,500.0
JOÃO BATISTA GOMES DA SILVA FILHO,500.0
HYDEKEL PINTO DA SILVA,500.0
CONCEIÇÃO DE MORAES ALFAIA,500.0
MIGUEL MIRANDA DE OLIVEIRA,500.0
ERISTON ANTONIO NASCIMENTO REIS,500.0
ANTONIO PEREIRA MARINHO,500.0
MIKAELA RAUANNY CARVALHO AVELAR,500.0
JOSÉ VAZ PINHEIRO,500.0
ERIKA DO SOCORRO BARBOSA DE SOUSA,500.0
VICENTE FERREIRA DOS SANTOS,500.0
ANTONINA DO SOCORRO SANTOS CORDEIRO,500.0
CARLOS ANDRE CARVALHO DO NASCIMENTO,500.0
TIAGO PIRES DOS SANTOS,500.0
JOÃO PAULO SAMPAIO VIEIRA,500.0
CARLIENE MENDONÇA MARTINS,500.0
JÓ TRINDADE PEREIRA,500.0
JUSTINA MARIA FERREIRA CORREA,500.0
HELIO DOS SANTOS MONTEIRO,500.0
THIAGO SALES ARAGÃO,500.0
CARLA ROMANA GONCALVES REIS,500.0
MAURO AMORIM MARQUES,500.0
CRISTIANE ARAUJO DE OLIVEIRA,500.0
CARLOS ALBERTO TAVARES DO ESPIRITO SANTO,500.0
JUCENILDO PINTO DOS SANTOS,500.0
JUCELINO FERREIRA DE SOUSA,500.0
VILMAR NEVES DA SILVA,500.0
HILANO PENHEIRO ARAÚJO,500.0
CARLOS ALBERTO SARMENTO ROBERTO,500.0
JOÃO PEREIRA DA SILVA,500.0
LUCIENE PINHEIRO PARDAL,500.0
GERSON MARQUES BORGE,500.0
DANIELA DE MORAES SANTOS,500.0
ANTONIO ESTEVO DE OLIVEIRA,500.0
MARIA DO ESPIRITO SANTO FERREIRA DA SILVA,500.0
WALTER PIRES DE ARAUJO,500.0
MARCIO DA COSTA SILVA,500.0
ANTÔNIO MARCOS GOMES NUNES,500.0
ANTÔNIO MARINALDO DOS SANTOS,500.0
FLAVIO NUNES COELHO,500.0
MARIA DOS REMEDIOS SOUSA,500.0
